task,row,col,x,y_coord,label,mean_ndvi
fvc_ndvi,220,1159,98.16340267216071,51.361176369533645,4,6525.0
fvc_ndvi,220,1239,98.88205489945632,51.361176369533645,3,5774.6665
fvc_ndvi,220,1535,101.54106814045011,51.361176369533645,3,6257.6665
fvc_ndvi,220,3583,119.93856515921792,51.361176369533645,4,7909.3335
fvc_ndvi,220,3797,121.86095986723369,51.361176369533645,4,7641.0
fvc_ndvi,222,1158,98.15441951931952,51.34321006385125,3,6210.0
fvc_ndvi,222,1313,99.54680820970478,51.34321006385125,2,5046.0
fvc_ndvi,222,1488,101.11885995691394,51.34321006385125,3,6216.6665
fvc_ndvi,223,1214,98.65747607842644,51.334226911010056,3,5371.3335
fvc_ndvi,223,1344,99.82528594778182,51.334226911010056,3,5835.6665
fvc_ndvi,223,1380,100.14867945006485,51.334226911010056,4,6586.0
fvc_ndvi,223,3802,121.90587563143967,51.334226911010056,4,7576.6665
fvc_ndvi,223,3824,122.10350499394596,51.334226911010056,4,7401.6665
fvc_ndvi,223,3897,122.75927515135321,51.334226911010056,4,7854.3335
fvc_ndvi,224,1286,99.3042630829925,51.32524375816886,2,5220.6665
fvc_ndvi,224,1327,99.6725723494815,51.32524375816886,3,6342.3335
fvc_ndvi,224,3650,120.540436399578,51.32524375816886,4,7918.0
fvc_ndvi,224,4206,125.53506937928253,51.32524375816886,4,7949.3335
fvc_ndvi,225,1302,99.44799352845162,51.31626060532766,2,4705.6665
fvc_ndvi,225,3644,120.48653748253082,51.31626060532766,4,7841.3335
fvc_ndvi,226,1153,98.10950375511354,51.307277452486474,3,6417.0
fvc_ndvi,226,1296,99.39409461140446,51.307277452486474,2,5038.6665
fvc_ndvi,226,1487,101.10987680407274,51.307277452486474,3,6216.6665
fvc_ndvi,226,1597,102.09802361660421,51.307277452486474,3,6021.3335
fvc_ndvi,226,3589,119.99246407626508,51.307277452486474,4,8195.667
fvc_ndvi,226,3908,122.85808983260635,51.307277452486474,4,7910.0
fvc_ndvi,227,1165,98.21730158920788,51.29829429964528,3,5391.3335
fvc_ndvi,227,1252,98.99883588639186,51.29829429964528,3,6107.0
fvc_ndvi,227,1289,99.3312125415161,51.29829429964528,3,5556.6665
fvc_ndvi,227,1313,99.54680820970478,51.29829429964528,2,5201.0
fvc_ndvi,227,1418,100.49003925803027,51.29829429964528,0,-89.666664
fvc_ndvi,227,3830,122.15740391099314,51.29829429964528,4,7467.0
fvc_ndvi,228,1228,98.78324021820318,51.28931114680408,2,5236.0
fvc_ndvi,228,1522,101.42428715351457,51.28931114680408,4,7062.6665
fvc_ndvi,228,1556,101.72971435011522,51.28931114680408,4,6765.3335
fvc_ndvi,228,1575,101.90039425409792,51.28931114680408,3,6370.3335
fvc_ndvi,228,3684,120.84586359617862,51.28931114680408,4,7809.6665
fvc_ndvi,228,3779,121.69926311609217,51.28931114680408,4,7397.6665
fvc_ndvi,228,3879,122.59757840021169,51.28931114680408,4,7589.3335
fvc_ndvi,228,4106,124.63675409516301,51.28931114680408,4,7691.3335
fvc_ndvi,228,4226,125.71473243610643,51.28931114680408,4,7829.0
fvc_ndvi,229,1570,101.85547848989194,51.280327993962885,4,6547.3335
fvc_ndvi,229,4045,124.08878177185011,51.280327993962885,4,8122.3335
fvc_ndvi,229,4084,124.43912473265672,51.280327993962885,4,8101.0
fvc_ndvi,230,1158,98.15441951931952,51.27134484112169,3,5703.6665
fvc_ndvi,230,1324,99.64562289095792,51.27134484112169,3,6120.0
fvc_ndvi,230,3652,120.55840270526039,51.27134484112169,4,7722.0
fvc_ndvi,230,3868,122.49876371895854,51.27134484112169,4,7428.6665
fvc_ndvi,230,3965,123.37012954455449,51.27134484112169,4,7900.3335
fvc_ndvi,231,1151,98.09153744943114,51.26236168828049,4,6968.3335
fvc_ndvi,231,1277,99.22341470742174,51.26236168828049,3,6196.6665
fvc_ndvi,231,3972,123.43301161444285,51.26236168828049,4,7505.0
fvc_ndvi,231,4203,125.50811992075894,51.26236168828049,4,8013.0
fvc_ndvi,232,3782,121.72621257461576,51.253378535439296,4,7417.6665
fvc_ndvi,233,1158,98.15441951931952,51.24439538259811,4,6632.0
fvc_ndvi,233,1554,101.71174804443282,51.24439538259811,4,6781.3335
fvc_ndvi,233,3855,122.381982732023,51.24439538259811,4,7490.6665
fvc_ndvi,233,4082,124.42115842697433,51.24439538259811,4,8051.6665
fvc_ndvi,234,4103,124.60980463663942,51.23541222975691,4,7683.0
fvc_ndvi,234,4130,124.8523497633517,51.23541222975691,4,7889.6665
fvc_ndvi,235,1384,100.18461206142963,51.226429076915714,3,5804.0
fvc_ndvi,235,3617,120.24399235581855,51.226429076915714,4,7893.0
fvc_ndvi,235,3652,120.55840270526039,51.226429076915714,4,7737.3335
fvc_ndvi,235,3745,121.39383591949154,51.226429076915714,4,7967.6665
fvc_ndvi,235,4008,123.75640511672589,51.226429076915714,4,8063.3335
fvc_ndvi,235,4047,124.1067480775325,51.226429076915714,4,7942.0
