task,row,col,x,y_coord,label,confidence,dem,slope,aspect,twi_proxy,2012_ndvi_point,2013_ndvi_point,2014_ndvi_point,ndvi_time_mean,ndvi_time_min,ndvi_time_max,ndvi_time_std,ndvi_time_range
subtype,898,929,96.09727751868581,45.27059874320329,3,0.999676,2454.0,20.496216,314.18552,0.9840065,2468.0,2582.0,2531.0,2527.0,2468.0,2582.0,46.62617,114.0
subtype,898,1161,98.1813689778431,45.27059874320329,3,0.99821407,2293.0,3.617605,313.37924,2.7610688,2138.0,2495.0,1613.0,2082.0,1613.0,2495.0,362.24576,882.0
subtype,898,1166,98.22628474204907,45.27059874320329,3,0.99645746,2171.0,2.3828065,293.0369,3.1793473,1852.0,1943.0,1613.0,1802.6666,1613.0,1943.0,139.16496,330.0
subtype,898,1190,98.44188041023776,45.27059874320329,3,1.0,2304.0,2.877806,310.3802,2.9903374,1732.0,2033.0,1716.0,1827.0,1716.0,2033.0,145.81038,317.0
subtype,898,1204,98.56764455001449,45.27059874320329,3,0.99941176,2383.0,3.8392127,207.16168,2.7014465,2474.0,2082.0,1949.0,2168.3333,1949.0,2474.0,222.8547,525.0
subtype,898,1230,98.80120652388557,45.27059874320329,3,1.0,2287.0,4.0362544,180.0,2.6512396,3598.0,2183.0,3040.0,2940.3333,2183.0,3598.0,581.95435,1415.0
subtype,898,1241,98.90002120513871,45.27059874320329,3,0.9920292,2213.0,4.2440896,198.03586,2.6008549,2614.0,1868.0,2316.0,2266.0,1868.0,2614.0,306.59854,746.0
subtype,898,1250,98.98086958070948,45.27059874320329,3,0.97065836,2047.0,3.3001394,212.092,2.8531382,2154.0,1868.0,2316.0,2112.6667,1868.0,2316.0,185.21579,448.0
subtype,898,1330,99.69952180800509,45.27059874320329,2,0.9963796,1532.0,1.9161615,346.76654,3.3975003,1184.0,2011.0,1472.0,1555.6666,1184.0,2011.0,342.76553,827.0
subtype,898,1415,100.46308979950669,45.27059874320329,2,0.99538434,1406.0,1.2806777,223.24847,3.8006263,1664.0,1785.0,1488.0,1645.6666,1488.0,1785.0,121.94079,297.0
subtype,898,1670,102.75379377401147,45.27059874320329,1,0.9812526,1360.0,2.061167,334.8111,3.3244953,1414.0,3022.0,1872.0,2102.6667,1414.0,3022.0,676.4226,1608.0
subtype,898,1683,102.87057476094701,45.27059874320329,1,0.9815857,1412.0,2.1759233,0.0,3.2702665,1549.0,3712.0,1872.0,2377.6667,1549.0,3712.0,952.6861,2163.0
subtype,898,2088,106.50875166163107,45.27059874320329,1,0.9999958,1237.0,4.855165,97.34262,2.4657745,2472.0,3983.0,2017.0,2824.0,2017.0,3983.0,840.32416,1966.0
subtype,898,2407,109.37437741797234,45.27059874320329,1,0.9999958,1002.0,0.4388014,90.0,4.871785,4104.0,4135.0,1728.0,3322.3333,1728.0,4135.0,1127.4349,2407.0
subtype,898,2445,109.71573722593776,45.27059874320329,1,0.9964288,967.0,1.8615317,70.48757,3.4264445,3642.0,4254.0,1604.0,3166.6667,1604.0,4254.0,1132.867,2650.0
subtype,898,2727,112.24898632715481,45.27059874320329,1,0.9985413,1136.0,1.5220447,144.79733,3.6278994,3435.0,4119.0,2811.0,3455.0,2811.0,4119.0,534.176,1308.0
subtype,898,2900,113.80307176868158,45.27059874320329,0,0.98372436,1249.0,3.5605662,259.95255,2.7770028,4807.0,5184.0,4401.0,4797.3335,4401.0,5184.0,319.73148,783.0
subtype,899,367,91.0487456219341,45.26161559036209,3,0.9984282,2047.0,13.54667,124.27734,1.4232014,2678.0,2930.0,2248.0,2618.6667,2248.0,2930.0,281.56863,682.0
subtype,899,434,91.65061686229417,45.26161559036209,2,0.99969786,1274.0,1.2805827,136.75604,3.8007004,1077.0,1059.0,1194.0,1110.0,1059.0,1194.0,59.84981,135.0
subtype,899,584,92.99808978847346,45.26161559036209,2,1.0,1520.0,1.0308875,205.18542,4.0176435,1322.0,1115.0,1249.0,1228.6666,1115.0,1322.0,85.72177,207.0
subtype,899,699,94.03115236521091,45.26161559036209,3,0.9971297,2049.0,7.642804,104.04584,2.008499,2324.0,1531.0,2088.0,1981.0,1531.0,2324.0,332.46454,793.0
subtype,899,701,94.04911867089331,45.26161559036209,3,0.9977416,2102.0,5.030771,60.44373,2.430068,2324.0,1531.0,2088.0,1981.0,1531.0,2324.0,332.46454,793.0
subtype,899,704,94.07606812941688,45.26161559036209,3,0.9867502,2134.0,5.31285,324.8016,2.375216,2128.0,1306.0,1983.0,1805.6666,1306.0,2128.0,358.2423,822.0
subtype,899,708,94.11200074078167,45.26161559036209,3,0.99008334,2145.0,5.431973,13.980027,2.3529117,2032.0,1166.0,1881.0,1693.0,1166.0,2032.0,377.70978,866.0
subtype,899,767,94.64200675841218,45.26161559036209,2,0.97558534,1198.0,1.7849003,330.56378,3.4685087,1100.0,1006.0,1464.0,1190.0,1006.0,1464.0,197.51118,458.0
subtype,899,917,95.98947968459147,45.26161559036209,3,0.9989314,2166.0,11.506953,52.176174,1.5916978,2574.0,2865.0,2437.0,2625.3333,2437.0,2865.0,178.4607,428.0
subtype,899,919,96.00744599027385,45.26161559036209,3,1.0,2289.0,20.049902,355.18564,1.0079733,2594.0,2761.0,2531.0,2628.6667,2531.0,2761.0,97.04409,230.0
subtype,899,932,96.12422697720939,45.26161559036209,3,1.0,2008.0,12.386575,315.78583,1.5158582,2440.0,2582.0,2171.0,2397.6667,2171.0,2582.0,170.4393,411.0
subtype,899,978,96.53745200790438,45.26161559036209,3,0.9999907,2087.0,22.83164,33.06897,0.86509335,2855.0,2710.0,1970.0,2511.6667,1970.0,2855.0,387.56363,885.0
subtype,899,1063,97.30101999940597,45.26161559036209,3,0.99995977,2566.0,30.810553,77.382706,0.5168935,3045.0,2604.0,2790.0,2813.0,2604.0,3045.0,180.77057,441.0
subtype,899,1152,98.10052060227234,45.26161559036209,3,0.9686209,2378.0,2.6488614,263.26233,3.0733626,2138.0,2769.0,1930.0,2279.0,1930.0,2769.0,356.7361,839.0
subtype,899,1160,98.1723858250019,45.26161559036209,3,0.9992593,2256.0,2.5247192,349.999,3.1214268,2138.0,2495.0,1613.0,2082.0,1613.0,2495.0,362.24576,882.0
subtype,899,1221,98.72035814831482,45.26161559036209,3,0.9996721,2496.0,12.257095,177.98007,1.5266974,3598.0,2183.0,2913.0,2898.0,2183.0,3598.0,577.7687,1415.0
subtype,899,1419,100.49902241087146,45.26161559036209,2,0.99840796,1380.0,1.6129258,234.66956,3.5698774,1664.0,1785.0,1488.0,1645.6666,1488.0,1785.0,121.94079,297.0
subtype,899,1798,103.90363733768444,45.26161559036209,1,0.9704748,1328.0,1.8612703,250.48473,3.4265852,1532.0,3984.0,2534.0,2683.3333,1532.0,3984.0,1006.57886,2452.0
subtype,899,2020,105.89789726842979,45.26161559036209,1,0.97042966,1221.0,1.0308875,334.81458,4.0176435,2021.0,4395.0,2125.0,2847.0,2021.0,4395.0,1095.4244,2374.0
subtype,899,2379,109.12284913841887,45.26161559036209,1,0.9999958,984.0,0.43873197,90.0,4.8719435,3460.0,4236.0,1760.0,3152.0,1760.0,4236.0,1034.0187,2476.0
subtype,899,2409,109.39234372365473,45.26161559036209,1,0.9999958,981.0,1.2805827,43.243954,3.8007004,4104.0,4135.0,1728.0,3322.3333,1728.0,4135.0,1127.4349,2407.0
subtype,899,2586,110.98236177654628,45.26161559036209,1,0.99467266,861.0,0.7611166,35.19839,4.3210616,2821.0,4844.0,1956.0,3207.0,1956.0,4844.0,1210.2019,2888.0
subtype,899,2963,114.36901039767687,45.26161559036209,0,0.9822839,1374.0,1.7849003,150.56378,3.4685087,5404.0,6325.0,5884.0,5871.0,5404.0,6325.0,376.10904,921.0
subtype,900,425,91.56976848672342,45.252632437520894,2,1.0,1236.0,0.93074995,109.518135,4.119842,1025.0,987.0,1127.0,1046.3334,987.0,1127.0,59.111942,140.0
subtype,900,558,92.76452781460239,45.252632437520894,2,0.99995077,1546.0,5.063643,142.7826,2.4235213,1187.0,1077.0,1102.0,1122.0,1077.0,1187.0,47.08149,110.0
subtype,900,560,92.78249412028478,45.252632437520894,2,1.0,1527.0,1.3188295,160.57559,3.7712622,1187.0,1077.0,1102.0,1122.0,1077.0,1187.0,47.08149,110.0
subtype,900,917,95.98947968459147,45.252632437520894,3,0.99911183,2076.0,3.836359,43.23943,2.7021923,2574.0,2865.0,2437.0,2625.3333,2437.0,2865.0,178.4607,428.0
subtype,900,918,95.99846283743267,45.252632437520894,3,0.9981887,2101.0,10.334407,49.09127,1.7018152,2574.0,2865.0,2437.0,2625.3333,2437.0,2865.0,178.4607,428.0
subtype,900,1184,98.3879814931906,45.252632437520894,3,0.96882796,2173.0,1.9161298,13.229416,3.3975167,1755.0,2089.0,1758.0,1867.3334,1755.0,2089.0,156.7468,334.0
subtype,900,1193,98.46882986876135,45.252632437520894,3,0.9996913,2272.0,3.067763,90.0,2.9263034,1804.0,2058.0,1732.0,1864.6666,1732.0,2058.0,139.83165,326.0
subtype,900,1199,98.52272878580851,45.252632437520894,3,0.99691176,2374.0,5.2584186,86.61894,2.3855727,2108.0,1994.0,1716.0,1939.3334,1716.0,2108.0,164.63564,392.0
subtype,900,1210,98.62154346706167,45.252632437520894,3,0.99983984,2516.0,15.613271,244.70303,1.2749115,3088.0,2370.0,2679.0,2712.3333,2370.0,3088.0,294.0684,718.0
subtype,900,1469,100.94818005293122,45.252632437520894,2,0.9998734,1268.0,0.53771156,125.33472,4.668524,1538.0,1809.0,1450.0,1599.0,1450.0,1809.0,152.77652,359.0
subtype,900,1917,104.97263252578668,45.252632437520894,1,0.9825012,1391.0,1.0753285,305.33472,3.97543,2542.0,3946.0,2197.0,2895.0,2197.0,3946.0,756.3981,1749.0
subtype,900,2565,110.79371556688119,45.252632437520894,1,0.9601893,829.0,0.3109927,0.0,5.2160187,2849.0,4564.0,1956.0,3123.0,1956.0,4564.0,1082.1962,2608.0
subtype,901,425,91.56976848672342,45.2436492846797,2,0.99599266,1243.0,0.4385932,270.0,4.8722596,1066.0,915.0,1243.0,1074.6666,915.0,1243.0,134.0456,328.0
subtype,901,517,92.39621854811338,45.2436492846797,2,1.0,1716.0,2.5420568,31.149626,3.1145744,1142.0,993.0,1034.0,1056.3334,993.0,1142.0,62.84549,149.0
subtype,901,586,93.01605609415586,45.2436492846797,2,1.0,1548.0,1.916114,193.2274,3.397525,1286.0,1122.0,1277.0,1228.3334,1122.0,1286.0,75.27874,164.0
subtype,901,704,94.07606812941688,45.2436492846797,3,0.99414814,2047.0,3.7998264,324.81015,2.711789,1889.0,1186.0,1776.0,1617.0,1186.0,1889.0,308.23474,703.0
subtype,901,706,94.09403443509927,45.2436492846797,3,0.9945082,2046.0,7.916406,333.87,1.9728906,1889.0,1186.0,1776.0,1617.0,1186.0,1889.0,308.23474,703.0
subtype,901,708,94.11200074078167,45.2436492846797,3,0.99909925,2059.0,3.6167006,46.60718,2.7613196,1989.0,1157.0,1899.0,1681.6666,1157.0,1989.0,372.81036,832.0
subtype,901,1043,97.12135694258207,45.2436492846797,3,1.0,2436.0,1.916114,346.7726,3.397525,2582.0,2424.0,2200.0,2402.0,2200.0,2582.0,156.72481,382.0
subtype,901,1118,97.79509340567171,45.2436492846797,3,0.9999907,2641.0,5.392257,256.70197,2.3602939,2768.0,2477.0,2530.0,2591.6667,2477.0,2768.0,126.54995,291.0
subtype,901,1184,98.3879814931906,45.2436492846797,3,0.9972486,2141.0,1.2437875,0.0,3.8298626,2158.0,2024.0,1710.0,1964.0,1710.0,2158.0,187.75162,448.0
subtype,901,1189,98.43289725739656,45.2436492846797,3,1.0,2184.0,2.6362169,340.57843,3.0781543,1923.0,2132.0,1697.0,1917.3334,1697.0,2132.0,177.63321,435.0
subtype,901,1257,99.04375165059784,45.2436492846797,3,0.9998872,2089.0,9.869087,200.61047,1.748855,2254.0,2078.0,2015.0,2115.6667,2015.0,2254.0,101.14126,239.0
subtype,901,1442,100.70563492621895,45.2436492846797,2,0.95086795,1363.0,0.537655,54.661007,4.668629,2083.0,1647.0,2024.0,1918.0,1647.0,2083.0,193.1338,436.0
subtype,901,1459,100.85834852451927,45.2436492846797,2,0.9998734,1279.0,1.6125864,305.339,3.570088,1393.0,1719.0,1702.0,1604.6666,1393.0,1719.0,149.83176,326.0
subtype,901,1476,101.0110621228196,45.2436492846797,2,0.9969155,1285.0,0.4385932,90.0,4.8722596,1605.0,2275.0,1390.0,1756.6666,1390.0,2275.0,376.88046,885.0
subtype,901,2063,106.28417284060119,45.2436492846797,1,0.9985672,1192.0,1.0308285,205.17844,4.0177007,2095.0,3678.0,1872.0,2548.3333,1872.0,3678.0,803.9661,1806.0
subtype,901,2213,107.63164576678047,45.2436492846797,1,0.9990583,1098.0,1.0752153,305.339,3.9755354,2122.0,1980.0,1757.0,1953.0,1757.0,2122.0,150.22871,365.0
subtype,901,2276,108.19758439577576,45.2436492846797,1,0.9968604,1155.0,1.8607476,70.47901,3.4268663,2280.0,3111.0,1850.0,2413.6667,1850.0,3111.0,523.4057,1261.0
subtype,901,2685,111.8716939078246,45.2436492846797,1,0.9987458,1102.0,4.147304,132.3539,2.624006,3591.0,4112.0,2094.0,3265.6667,2094.0,4112.0,855.3605,2018.0
subtype,902,378,91.14756030318725,45.23466613183851,3,0.9999907,2058.0,4.8224516,266.31122,2.4725673,2804.0,2496.0,2778.0,2692.6667,2496.0,2804.0,139.46883,308.0
subtype,902,547,92.66571313334924,45.23466613183851,2,1.0,1575.0,0.9304885,250.47617,4.120123,1222.0,1053.0,1066.0,1113.6666,1053.0,1222.0,76.786865,169.0
subtype,902,582,92.98012348279107,45.23466613183851,2,1.0,1564.0,0.3109927,180.0,5.2160187,1265.0,1135.0,1343.0,1247.6666,1135.0,1343.0,85.79562,208.0
subtype,902,700,94.04013551805211,45.23466613183851,3,0.9882981,2006.0,10.473158,335.5407,1.6881808,2214.0,1170.0,1997.0,1793.6666,1170.0,2214.0,449.80908,1044.0
subtype,902,707,94.10301758794047,45.23466613183851,3,0.9999133,2115.0,4.116543,25.174955,2.6314766,1989.0,1157.0,1899.0,1681.6666,1157.0,1989.0,372.81036,832.0
subtype,902,708,94.11200074078167,45.23466613183851,3,0.9999133,2125.0,6.06557,215.1856,2.2418435,1989.0,1157.0,1899.0,1681.6666,1157.0,1989.0,372.81036,832.0
subtype,902,717,94.19284911635242,45.23466613183851,3,1.0,2334.0,7.7582855,64.008125,1.9933202,1874.0,1345.0,1807.0,1675.3334,1345.0,1874.0,235.177,529.0
subtype,902,721,94.2287817277172,45.23466613183851,3,1.0,2491.0,11.258893,88.43759,1.6140751,1830.0,1334.0,1672.0,1612.0,1334.0,1830.0,206.88806,496.0
subtype,902,726,94.27369749192319,45.23466613183851,3,1.0,2277.0,8.155191,316.02637,1.94278,1732.0,1246.0,1472.0,1483.3334,1246.0,1732.0,198.57045,486.0
subtype,902,1152,98.10052060227234,45.23466613183851,3,0.99867356,2383.0,1.3516052,283.30008,3.746706,2395.0,2359.0,1900.0,2218.0,1900.0,2395.0,225.33974,495.0
subtype,902,1161,98.1813689778431,45.23466613183851,3,1.0,2246.0,1.2802976,223.2304,3.800923,2241.0,2359.0,1820.0,2140.0,1820.0,2359.0,231.34534,539.0
subtype,902,1170,98.26221735341386,45.23466613183851,3,0.99903846,2142.0,1.7809114,280.0537,3.4707475,2158.0,2521.0,1710.0,2129.6667,1710.0,2521.0,331.69498,811.0
subtype,902,1181,98.361032034667,45.23466613183851,3,0.9931663,2108.0,0.0,180.0,13.815511,2158.0,2024.0,1710.0,1964.0,1710.0,2158.0,187.75162,448.0
subtype,902,1642,102.502265494458,45.23466613183851,1,0.9725662,1378.0,1.6152048,15.749423,3.5684648,1538.0,2804.0,1878.0,2073.3333,1538.0,2804.0,534.9799,1266.0
subtype,902,2052,106.18535815934804,45.23466613183851,1,0.99807805,1192.0,0.53759843,305.34326,4.6687346,2463.0,4197.0,1783.0,2814.3333,1783.0,4197.0,1016.34155,2414.0
subtype,902,2133,106.91299353948484,45.23466613183851,1,0.9999958,1247.0,1.0751022,305.34326,3.9756405,2176.0,2875.0,1650.0,2233.6667,1650.0,2875.0,501.7638,1225.0
subtype,902,2297,108.38623060544086,45.23466613183851,1,0.9999958,1175.0,1.4549087,295.30396,3.6730294,2194.0,3320.0,2198.0,2570.6667,2194.0,3320.0,529.8612,1126.0
subtype,902,2367,109.01505130432453,45.23466613183851,1,0.9999958,1014.0,2.149448,305.34326,3.28252,2990.0,4380.0,1746.0,3038.6667,1746.0,4380.0,1075.8765,2634.0
subtype,902,2454,109.79658560150851,45.23466613183851,1,0.9900546,954.0,0.0,180.0,13.815511,3469.0,3629.0,1863.0,2987.0,1863.0,3629.0,797.46765,1766.0
subtype,902,3095,115.55478657271465,45.23466613183851,0,0.99766666,1219.0,5.290001,355.25836,2.3795507,4806.0,5231.0,3431.0,4489.3335,3431.0,5231.0,768.20496,1800.0
subtype,902,3604,120.12721136888301,45.23466613183851,0,1.0,979.0,6.1238995,272.89984,2.2322004,7050.0,7523.0,7384.0,7319.0,7050.0,7523.0,198.49602,473.0
subtype,902,3654,120.57636901094277,45.23466613183851,0,1.0,678.0,14.367,174.8569,1.3620174,7541.0,7640.0,7520.0,7567.0,7520.0,7640.0,52.3259,120.0
subtype,903,442,91.72248208502374,45.22568297899731,2,0.9957752,1347.0,0.76095676,215.18132,4.3212714,1123.0,1109.0,1174.0,1135.3334,1109.0,1174.0,27.932457,65.0
subtype,903,509,92.32435332538383,45.22568297899731,2,1.0,1656.0,1.8653151,0.0,3.424413,1171.0,965.0,1043.0,1059.6666,965.0,1171.0,84.92088,206.0
subtype,903,699,94.03115236521091,45.22568297899731,3,0.9830732,2009.0,9.590095,5.1972804,1.7780901,2214.0,1170.0,1997.0,1793.6666,1170.0,2214.0,449.80908,1044.0
subtype,903,709,94.12098389362286,45.22568297899731,3,0.9990512,2157.0,4.5481076,74.1606,2.5313997,1989.0,1157.0,1899.0,1681.6666,1157.0,1989.0,372.81036,832.0
subtype,903,727,94.28268064476438,45.22568297899731,3,0.99977654,2453.0,26.874603,236.1543,0.6796926,1732.0,1246.0,1472.0,1483.3334,1246.0,1732.0,198.57045,486.0
subtype,903,729,94.30064695044676,45.22568297899731,3,0.99642855,2259.0,9.329572,111.31112,1.8061386,1664.0,1685.0,1533.0,1627.3334,1533.0,1685.0,67.252426,152.0
subtype,903,1155,98.12747006079593,45.22568297899731,3,0.9983965,2344.0,2.3812134,246.94678,3.1800168,2395.0,2359.0,1900.0,2218.0,1900.0,2395.0,225.33974,495.0
subtype,903,1164,98.20831843636668,45.22568297899731,3,0.9998249,2220.0,2.2195756,191.38757,3.2503848,2225.0,2521.0,1733.0,2159.6667,1733.0,2521.0,324.99985,788.0
subtype,903,1181,98.361032034667,45.22568297899731,3,0.9782258,2108.0,0.0,180.0,13.815511,2158.0,2024.0,1710.0,1964.0,1710.0,2158.0,187.75162,448.0
subtype,903,1198,98.51374563296733,45.22568297899731,3,0.99995977,2296.0,1.784628,29.420715,3.4686613,2254.0,2113.0,1832.0,2066.3333,1832.0,2254.0,175.41254,422.0
subtype,903,1200,98.5317119386497,45.22568297899731,3,0.99995977,2344.0,4.048211,283.3021,2.6482718,2254.0,2113.0,1832.0,2066.3333,1832.0,2254.0,175.41254,422.0
subtype,903,1255,99.02578534491545,45.22568297899731,3,1.0,2314.0,7.848881,209.97482,1.981566,2254.0,2078.0,2015.0,2115.6667,2015.0,2254.0,101.14126,239.0
subtype,903,1258,99.05273480343904,45.22568297899731,3,0.99983984,2195.0,6.250979,236.96893,2.2115011,1918.0,2403.0,2015.0,2112.0,1918.0,2403.0,209.54395,485.0
subtype,903,1287,99.3132462358337,45.22568297899731,3,0.99647915,2176.0,14.552628,55.629658,1.348618,1663.0,2468.0,1772.0,1967.6666,1663.0,2468.0,356.57663,805.0
subtype,903,1597,102.09802361660421,45.22568297899731,1,0.9754338,1503.0,1.351403,283.3021,3.7468557,1879.0,3077.0,2193.0,2383.0,1879.0,3077.0,507.19885,1198.0
subtype,903,1842,104.29889606269704,45.22568297899731,1,0.9696136,1256.0,1.351403,76.6979,3.7468557,1605.0,3376.0,2381.0,2454.0,1605.0,3376.0,724.848,1771.0
subtype,903,1914,104.9456830672631,45.22568297899731,1,0.9950448,1420.0,3.7575078,305.34753,2.7230208,1867.0,3799.0,2217.0,2627.6667,1867.0,3799.0,840.49243,1932.0
subtype,903,2176,107.29926911165624,45.22568297899731,1,0.99620956,1110.0,2.5190387,119.57182,3.1236823,1659.0,1579.0,1307.0,1515.0,1307.0,1659.0,150.66077,352.0
subtype,903,2342,108.79047248329465,45.22568297899731,1,0.99991596,1077.0,1.0307695,154.82854,4.017758,2402.0,3321.0,1765.0,2496.0,1765.0,3321.0,638.70233,1556.0
subtype,903,2371,109.05098391568932,45.22568297899731,1,0.99991596,980.0,0.76095676,324.81866,4.3212714,2990.0,4380.0,1650.0,3006.6667,1650.0,4380.0,1114.5801,2730.0
subtype,903,2389,109.21268066683082,45.22568297899731,1,0.9999958,971.0,2.3456438,21.940544,3.1950839,3329.0,4100.0,1577.0,3002.0,1577.0,4100.0,1055.6448,2523.0
subtype,903,2569,110.82964817824596,45.22568297899731,1,0.99725765,837.0,0.9329047,180.0,4.1175294,2590.0,4346.0,2037.0,2991.0,2037.0,4346.0,984.36816,2309.0
subtype,904,401,91.35417281853474,45.216699826156116,2,0.99836665,1475.0,21.248318,254.61987,0.9445721,935.0,1269.0,1277.0,1160.3334,935.0,1277.0,159.3682,342.0
subtype,904,427,91.58773479240581,45.216699826156116,2,0.99763554,1272.0,1.03074,205.16798,4.0177865,1066.0,915.0,1243.0,1074.6666,915.0,1243.0,134.0456,328.0
subtype,904,504,92.27943756117784,45.216699826156116,2,0.99964285,1578.0,1.3512009,103.30412,3.7470055,1188.0,973.0,1136.0,1099.0,973.0,1188.0,91.58967,215.0
subtype,904,517,92.39621854811338,45.216699826156116,2,1.0,1690.0,1.6151671,15.744694,3.5684881,1142.0,993.0,1034.0,1056.3334,993.0,1142.0,62.84549,149.0
subtype,904,525,92.46808377084294,45.216699826156116,2,1.0,1724.0,3.6600676,158.9708,2.7493682,1148.0,1073.0,1172.0,1131.0,1073.0,1172.0,42.166336,99.0
subtype,904,614,93.26758437370931,45.216699826156116,2,0.99019307,1594.0,0.9329047,180.0,4.1175294,1326.0,1148.0,1301.0,1258.3334,1148.0,1326.0,78.682205,178.0
subtype,904,630,93.41131481916844,45.216699826156116,2,0.98150855,1649.0,0.4383853,270.0,4.8727336,1326.0,1133.0,1346.0,1268.3334,1133.0,1346.0,96.042816,213.0
subtype,904,700,94.04013551805211,45.216699826156116,3,0.97430205,2010.0,5.1330276,14.805206,2.4098399,2214.0,1170.0,1997.0,1793.6666,1170.0,2214.0,449.80908,1044.0
subtype,904,702,94.05810182373449,45.216699826156116,3,0.9999133,2054.0,5.3114634,35.17706,2.3754785,1889.0,1186.0,1776.0,1617.0,1186.0,1889.0,308.23474,703.0
subtype,904,732,94.32759640897035,45.216699826156116,3,0.98972917,1997.0,30.268167,132.76114,0.53852445,1664.0,1685.0,1533.0,1627.3334,1533.0,1685.0,67.252426,152.0
subtype,904,828,95.1899790817251,45.216699826156116,2,0.9738449,1698.0,6.3576646,151.26865,2.1944408,2243.0,1906.0,1882.0,2010.3334,1882.0,2243.0,164.81168,361.0
subtype,904,1066,97.32796945792956,45.216699826156116,3,0.9996061,2579.0,16.337114,254.9748,1.227157,3423.0,2989.0,2501.0,2971.0,2501.0,3423.0,376.62006,922.0
subtype,904,1152,98.10052060227234,45.216699826156116,3,0.995296,2397.0,2.0357237,220.22412,3.3369265,2395.0,2359.0,1900.0,2218.0,1900.0,2395.0,225.33974,495.0
subtype,904,1165,98.21730158920788,45.216699826156116,3,0.9990065,2214.0,1.9855311,241.98486,3.3619113,2225.0,2521.0,1733.0,2159.6667,1733.0,2521.0,324.99985,788.0
subtype,904,1284,99.28629677731011,45.216699826156116,3,0.9855447,2266.0,11.576713,103.79661,1.5854871,1714.0,2468.0,1873.0,2018.3334,1714.0,2468.0,324.5205,754.0
subtype,904,1293,99.36714515288087,45.216699826156116,3,0.99900347,2051.0,5.888103,180.0,2.2717545,1588.0,2484.0,1772.0,1948.0,1588.0,2484.0,386.3815,896.0
subtype,904,1718,103.18498511038884,45.216699826156116,1,0.9959482,1332.0,1.0748763,54.648186,3.9758508,1586.0,3380.0,1796.0,2254.0,1586.0,3380.0,800.80457,1794.0
subtype,904,1724,103.238884027436,45.216699826156116,1,0.9986915,1355.0,2.2195618,11.385829,3.250391,1557.0,3380.0,1783.0,2240.0,1557.0,3380.0,811.3647,1823.0
subtype,904,1864,104.49652542520334,45.216699826156116,1,0.9641808,1486.0,0.7609168,35.17706,4.321324,1681.0,3219.0,2231.0,2377.0,1681.0,3219.0,636.31647,1538.0
subtype,904,2271,108.15266863156978,45.216699826156116,1,0.9999958,1119.0,1.03074,25.167986,4.0177865,2280.0,3111.0,1850.0,2413.6667,1850.0,3111.0,523.4057,1261.0
subtype,904,2288,108.3053822298701,45.216699826156116,1,0.9999958,1175.0,1.3149507,270.0,3.7742085,2194.0,3027.0,2198.0,2473.0,2194.0,3027.0,391.74057,833.0
subtype,904,2569,110.82964817824596,45.216699826156116,1,0.99688494,843.0,1.3512009,283.30414,3.7470055,2590.0,4346.0,2037.0,2991.0,2037.0,4346.0,984.36816,2309.0
subtype,904,2657,111.62016562827114,45.216699826156116,1,0.9999958,1052.0,3.527064,165.62457,2.7864807,2757.0,3932.0,1681.0,2790.0,1681.0,3932.0,919.2631,2251.0
subtype,904,2730,112.2759357856784,45.216699826156116,1,0.9975975,1047.0,1.6120781,305.3518,3.5704036,3589.0,4216.0,2679.0,3494.6667,2679.0,4216.0,631.0131,1537.0
subtype,904,2914,113.92883590845831,45.216699826156116,0,0.9901883,1311.0,1.8599646,289.52954,3.4272873,4960.0,5435.0,4646.0,5013.6665,4646.0,5435.0,324.33557,789.0
subtype,905,497,92.21655549128948,45.20771667331492,2,1.0,1565.0,0.76087695,144.8272,4.3213763,1125.0,980.0,1136.0,1080.3334,980.0,1136.0,71.08836,156.0
subtype,905,560,92.78249412028478,45.20771667331492,2,0.98940325,1650.0,4.640718,109.532394,2.5111554,1179.0,1052.0,1081.0,1104.0,1052.0,1179.0,54.338448,127.0
subtype,905,705,94.08505128225808,45.20771667331492,3,0.9977179,2134.0,5.565965,326.66583,2.3283937,1889.0,1186.0,1776.0,1617.0,1186.0,1889.0,308.23474,703.0
subtype,905,710,94.12996704646406,45.20771667331492,3,0.99479413,2226.0,7.325268,212.38452,2.05142,1989.0,1157.0,1899.0,1681.6666,1157.0,1989.0,372.81036,832.0
subtype,905,728,94.29166379760557,45.20771667331492,3,1.0,2549.0,19.042418,206.31398,1.0637561,1732.0,1246.0,1472.0,1483.3334,1246.0,1732.0,198.57045,486.0
subtype,905,990,96.64524984199872,45.20771667331492,3,0.9941125,2022.0,23.038548,61.81971,0.8550309,3092.0,3205.0,2428.0,2908.3333,2428.0,3205.0,342.76553,777.0
subtype,905,1057,97.2471210823588,45.20771667331492,3,0.9991553,2564.0,6.517348,356.16034,2.1694248,3064.0,2768.0,2501.0,2777.6667,2501.0,3064.0,229.9454,563.0
subtype,905,1201,98.5406950914909,45.20771667331492,3,0.99995977,2311.0,3.3119037,41.376488,2.849572,2254.0,2113.0,1832.0,2066.3333,1832.0,2254.0,175.41254,422.0
subtype,905,1263,99.09765056764502,45.20771667331492,3,0.99983984,2081.0,2.5246472,189.99171,3.1214554,1918.0,2403.0,2015.0,2112.0,1918.0,2403.0,209.54395,485.0
subtype,905,1278,99.23239786026294,45.20771667331492,3,0.9824963,2166.0,9.56108,182.60318,1.7811774,1663.0,2468.0,2106.0,2079.0,1663.0,2468.0,329.19397,805.0
